DATABASE_ID,GENERIC_NAME,SMILES,FORMULA,MOLECULAR_WEIGHT,EXACT_MASS,Total.Molweight,cLogP,H.Acceptors,H.Donors
DB00977,Ethinylestradiol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,C20H24O2,296.4034,296.17763,296.409,3.7955,2,2
DB09371,Norethynodrel,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])CC(=O)CC3,C20H26O2,298.426,298.1932801,298.424,3.2545,2,1
DB00717,Norethisterone,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],C20H26O2,298.4192,298.1932801,298.424,3.0836,2,1
DB00990,Exemestane,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C,C20H24O2,296.4034,296.17763,296.409,3.6076,2,0
DB06710,Methyltestosterone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C20H30O2,302.451,302.2245802,302.456,3.7942,2,1
DB12235,Estetrol,[H][C@@]12[C@@H](O)[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],C18H24O4,304.3808,304.1674593,304.385,2.1724,4,4
DB00494,Entacapone,CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N,C14H15N3O5,305.286,305.1011706,305.289,0.7457,7,2
DB06045,Trofinetide,C[C@]1(CCCN1C(=O)CN)C(=O)N[C@@H](CCC(O)=O)C(O)=O,C13H21N3O6,315.326,315.1430354,315.325,-3.9173,9,4
DB06774,Capsaicin,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,C18H27NO3,305.4119,305.1990937,305.416,3.8039,4,2
DB09120,Zucapsaicin,COC1=C(O)C=CC(CNC(=O)CCCC\C=C/C(C)C)=C1,C18H27NO3,305.4119,305.1990937,305.416,3.8039,4,2
DB08868,Fingolimod,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1,C19H33NO2,307.4708,307.2511293,307.476,3.9214,3,3
DB01214,Metipranolol,CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1,C17H27NO4,309.4006,309.1940084,309.404,2.2395,5,2
DB11073,Cetylpyridinium,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,C21H38N,304.541,304.2998766,304.54,3.3527,0,0
DB00892,Oxybuprocaine,CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC,C17H28N2O3,308.4158,308.2099928,308.42,2.6528,5,1
DB00176,Fluvoxamine,COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F,C15H21F3N2O2,318.34,318.1555124,318.338,3.15,4,1
DB11502,Butacaine,CCCCN(CCCC)CCCOC(=O)C1=CC=C(N)C=C1,C18H30N2O2,306.45,306.2307282,306.448,3.6797,4,1
DB00198,Oseltamivir,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,C16H28N2O4,312.4045,312.2049074,312.408,0.9333,6,2
DB00956,Hydrocodone,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,C18H21NO3,299.3642,299.1521435,299.369,1.9515,4,0
DB01551,Dihydrocodeine,[H][C@@]12OC3=C4C(C[C@H]5N(C)CC[C@@]14[C@@]5([H])CC[C@@H]2O)=CC=C3OC,C18H23NO3,301.3801,301.1677936,301.385,1.8078,4,1
DB00318,Codeine,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,C18H21NO3,299.3642,299.1521435,299.369,1.5324,4,1
DB01192,Oxymorphone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O,C17H19NO4,301.3371,301.1314081,301.341,0.8524,5,2
DB00377,Palonosetron,[H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2,C19H24N2O,296.414,296.1888634,296.413,3.2929,3,0
DB11171,Ferric sulfate,O.O.O.O.O.[Fe+3].[Fe+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,Fe2H10O17S3,489.93,489.777884,489.95,-3.4103,4,2
DB01068,Clonazepam,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1,C15H10ClN3O3,315.711,315.0410689,315.715,1.7047,5,1
DB01120,Gliclazide,[H][C@@]12CCC[C@]1([H])CN(C2)NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,C15H21N3O3S,323.41,323.1303627,323.416,1.1331,6,2
DB01205,Flumazenil,CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1,C15H14FN3O3,303.2884,303.1019195,303.292,0.9739,6,0
DB00643,Mebendazole,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1,C16H13N3O3,295.2927,295.0956913,295.297,2.6656,6,2
DB13225,Dibenzepin,CN(C)CCN1C2=CC=CC=C2N(C)C2=CC=CC=C2C1=O,C18H21N3O,295.386,295.1684623,295.385,2.4424,4,0
DB00469,Tenoxicam,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O,C13H11N3O4S2,337.37,337.0190982,337.379,1.0729,7,2
DB14973,Abrocitinib,CCCS(=O)(=O)N[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1,C14H21N5O2S,323.42,323.1415961,323.42,1.5279,7,2
DB01006,Letrozole,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,C17H11N5,285.3027,285.1014454,285.309,2.4153,5,0
DB00991,Oxaprozin,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,C18H15NO3,293.3166,293.1051934,293.321,3.5595,4,1
DB05271,Rotigotine,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1,C19H25NOS,315.48,315.1656856,315.48,4.4143,2,1
DB09225,Zotepine,CN(C)CCOC1=CC2=CC=CC=C2SC2=CC=C(Cl)C=C12,C18H18ClNOS,331.86,331.0797631,331.866,4.6741,2,0
DB13114,Amitriptylinoxide,CN(C)(=O)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,C20H23NO,293.41,293.1779644,293.409,3.52,1,0
DB00376,Trihexyphenidyl,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1,C20H31NO,301.4662,301.2405646,301.472,4.1605,2,1
DB00907,Cocaine,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C,C17H21NO4,303.3529,303.1470582,303.357,1.8508,5,0
DB00273,Topiramate,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2,C12H21NO8S,339.362,339.0987873,339.364,-0.9727,9,1
DB00735,Naftifine,CN(CC=CC1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12,C21H21N,287.3981,287.1673997,287.405,4.6562,1,0
DB00196,Fluconazole,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,C13H12F2N6O,306.2708,306.1040654,306.275,-0.1089,7,1
DB00580,Valdecoxib,CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O,C16H14N2O3S,314.359,314.072513,314.364,2.6412,5,1
DB00628,Clorazepic acid,OC(=O)C1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,C16H11ClN2O3,314.723,314.0458199,314.727,1.6747,5,2
DB00817,Rosoxacin,CCN1C=C(C(O)=O)C(=O)C2=C1C=C(C=C2)C1=CC=NC=C1,C17H14N2O3,294.3047,294.1004423,294.309,1.4456,5,1
DB09119,Eslicarbazepine acetate,CC(=O)O[C@H]1CC2=CC=CC=C2N(C(N)=O)C2=CC=CC=C12,C17H16N2O3,296.326,296.1160924,296.325,2.9295,5,1
DB13872,Lormetazepam,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1Cl,C16H12Cl2N2O2,335.185,334.0275831,335.189,3.2401,4,1
DB00310,Chlorthalidone,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12,C14H11ClN2O4S,338.766,338.0128052,338.77,1.951,6,3
DB01025,Amlexanox,CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1,C16H14N2O4,298.2934,298.0953569,298.297,3.0633,6,2
DB13381,Sodium feredetate,[Na+].[O-]C(=O)C[N+]12CC[N+]34CC(=O)O[Fe--]13(OC(=O)C2)OC(=O)C4,C10H12FeN2NaO8,367.047,366.984071,367.046,-4.3565,8,1
DB00392,Profenamine,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12,C19H24N2S,312.472,312.1660195,312.48,4.7184,2,0
DB01242,Clomipramine,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2,C19H23ClN2,314.852,314.1549765,314.859,4.4969,2,0
DB00726,Trimipramine,CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12,C20H26N2,294.4338,294.2095988,294.44,4.1092,2,0
DB08801,Dimetindene,CC(C1=C(CCN(C)C)CC2=CC=CC=C12)C1=CC=CC=N1,C20H24N2,292.418,292.1939488,292.425,3.4994,2,0
DB01084,Emedastine,CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1,C17H26N4O,302.4145,302.2106615,302.42,2.0454,5,0
DB00805,Minaprine,CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1,C17H22N4O,298.3828,298.1793613,298.389,1.5911,5,1
DB06729,Sulfaphenazole,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=NN1C1=CC=CC=C1,C15H14N4O2S,314.362,314.0837464,314.368,0.8016,6,2
DB12954,Terizidone,O=C1NOCC1\N=C\C1=CC=C(\C=N\C2CONC2=O)C=C1,C14H14N4O4,302.29,302.1015049,302.289,-0.8806,8,2
DB00533,Rofecoxib,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,C17H14O4S,314.356,314.0612796,314.36,1.2168,4,0
DB01595,Nitrazepam,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,C15H11N3O3,281.2661,281.0800412,281.27,1.0987,5,1
DB00475,Chlordiazepoxide,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,C16H14ClN3O,299.755,299.0825398,299.76,2.8124,3,1
DB00692,Phentolamine,CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1,C17H19N3O,281.3523,281.1528122,281.358,1.2543,4,2
DB00315,Zolmitriptan,CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,C16H21N3O2,287.3568,287.1633769,287.362,1.453,5,2
DB01280,Nelarabine,COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,C11H15N5O5,297.2673,297.1073186,297.27,-1.4401,10,4
DB14924,Ritlecitinib,C[C@H]1CC[C@H](CN1C(=O)C=C)NC1=NC=NC2=C1C=CN2,C15H19N5O,285.351,285.1589603,285.35,1.5685,6,2
DB04812,Benoxaprofen,CC(C(O)=O)C1=CC2=C(OC(=N2)C2=CC=C(Cl)C=C2)C=C1,C16H12ClNO3,301.724,301.050571,301.728,3.8311,4,1
DB00800,Fenoldopam,OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12,C16H16ClNO3,305.756,305.0818711,305.76,2.3636,4,4
DB00749,Etodolac,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,C17H21NO3,287.3535,287.1521435,287.358,2.9812,4,2
DB00572,Atropine,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,C17H23NO3,289.3694,289.1677936,289.374,1.9288,4,1
DB00424,Hyoscyamine,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1,C17H23NO3,289.3694,289.1677936,289.374,1.9288,4,1
DB00476,Duloxetine,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,C18H19NOS,297.415,297.1187349,297.421,3.8368,2,1
DB00652,Pentazocine,CC1C2CC3=C(C=C(O)C=C3)C1(C)CCN2CC=C(C)C,C19H27NO,285.431,285.2092645,285.429,4.1792,2,1
DB01146,Diphenylpyraline,CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,C19H23NO,281.392,281.1779644,281.398,3.7071,2,0
DB00387,Procyclidine,OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1,C19H29NO,287.4397,287.2249146,287.445,3.8185,2,1
DB00942,Cycrimine,OC(CCN1CCCCC1)(C1CCCC1)C1=CC=CC=C1,C19H29NO,287.4397,287.2249146,287.445,3.8185,2,1
DB01142,Doxepin,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12,C19H21NO,279.3761,279.1623143,279.382,3.4331,2,0
DB00758,Clopidogrel,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,C16H16ClNO2S,321.822,321.0590272,321.827,2.7073,3,0
DB00625,Efavirenz,FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1,C14H9ClF3NO2,315.675,315.0273909,315.677,3.6614,3,1
DB09167,Dosulepin,CN(C)CC\C=C1/C2=CC=CC=C2CSC2=CC=CC=C12,C19H21NS,295.44,295.1394709,295.449,3.8201,1,0
DB13720,Diphemanil,C[N+]1(C)CCC(CC1)=C(C1=CC=CC=C1)C1=CC=CC=C1,C20H24N,278.418,278.1903262,278.418,0.1926,0,0
DB00924,Cyclobenzaprine,CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12,C20H21N,275.3874,275.1673997,275.394,4.3534,1,0
DB00321,Amitriptyline,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,C20H23N,277.4033,277.1830497,277.41,4.4056,1,0
DB05016,Ataluren,OC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CC=C1F,C15H9FN2O3,284.242,284.0597204,284.245,2.8181,5,1
DB13501,Bendazac,OC(=O)COC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,C16H14N2O3,282.299,282.1004423,282.298,1.8077,5,1
DB01559,Clotiazepam,CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=CC=CC=C1Cl,C16H15ClN2OS,318.821,318.0593615,318.827,3.8003,3,0
DB00349,Clobazam,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,C16H13ClN2O2,300.74,300.0665554,300.744,2.8865,4,0
DB00231,Temazepam,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1,C16H13ClN2O2,300.74,300.0665554,300.744,2.6341,4,1
DB00186,Lorazepam,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,C15H10Cl2N2O2,321.158,320.011933,321.162,2.8818,4,2
DB01246,Alimemazine,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,C18H22N2S,298.446,298.1503694,298.453,4.2192,2,0
DB09068,Vortioxetine,CC1=CC=C(SC2=CC=CC=C2N2CCNCC2)C(C)=C1,C18H22N2S,298.45,298.1503699,298.453,3.694,2,1
DB08936,Chlorcyclizine,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,C18H21ClN2,300.826,300.1393264,300.832,3.6827,2,0
DB00477,Chlorpromazine,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,C17H19ClN2S,318.864,318.095747,318.871,4.6069,2,0
DB00427,Triprolidine,CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1,C19H22N2,278.3914,278.1782987,278.398,2.7804,2,0
DB00458,Imipramine,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,C19H24N2,280.4073,280.1939488,280.414,3.8909,2,0
DB18716,Enmetazobactam,[H][C@@]12CC(=O)N1[C@@H](C([O-])=O)[C@](C)(CN1C=C[N+](C)=N1)S2(=O)=O,C11H14N4O5S,314.32,314.0684907,314.321,-5.6146,8,0
DB00946,Phenprocoumon,CCC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,C18H16O3,280.3178,280.1099444,280.322,3.8792,3,1
DB14086,Cianidanol,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,C15H14O6,290.2681,290.0790382,290.27,1.5087,6,5
DB13157,Sodium lauryl sulfoacetate,[Na+].CCCCCCCCCCCCOC(=O)CS([O-])(=O)=O,C14H27NaO5S,330.41,330.1476894,330.419,2.7788,5,1
DB06794,Lodoxamide,OC(=O)C(=O)NC1=CC(=CC(NC(=O)C(O)=O)=C1Cl)C#N,C11H6ClN3O6,311.63,310.9945126,311.637,-1.044,9,4
DB00585,Nizatidine,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O,C12H21N5O2S2,331.45,331.1136673,331.464,-1.2645,6,2
DB00517,Anisotropine methylbromide,[Br-].CCCC(CCC)C(=O)O[C@H]1CC2CCC(C1)[N+]2(C)C,C17H32BrNO2,362.345,361.1616419,362.35,0.3757,2,0
DB00187,Esmolol,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,C16H25NO4,295.374,295.1783583,295.378,1.5866,5,2
DB14486,Niacinamide ascorbate,NC(=O)C1=CN=CC=C1.[H]C(O)(CO)[C@@]1([H])OC(=O)C(O)=C1O,C12H14N2O7,298.251,298.0801008,298.25,-2.4646,6,4
DB09342,Propoxycaine,CCCOC1=CC(N)=CC=C1C(=O)OCCN(CC)CC,C16H26N2O3,294.395,294.1943427,294.393,2.1984,5,1
DB00807,Proparacaine,CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC,C16H26N2O3,294.3892,294.1943427,294.393,2.1984,5,1
DB00863,Ranitidine,CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O,C13H22N4O3S,314.4,314.1412618,314.409,-0.9059,6,2
DB09496,Octinoxate,[H]\C(=C(\[H])C1=CC=C(OC)C=C1)C(=O)OCC(CC)CCCC,C18H26O3,290.3972,290.1881947,290.401,4.7284,3,0
DB00295,Morphine,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,C17H19NO3,285.3377,285.1364935,285.342,1.2567,4,2
DB00327,Hydromorphone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,C17H19NO3,285.3377,285.1364935,285.342,1.6758,4,1
DB05025,Arimoclomol,O[C@@H](CON=C(Cl)C1=C[N+]([O-])=CC=C1)CN1CCCCC1,C14H20ClN3O3,313.78,313.1193192,313.784,1.1965,5,1
DB00839,Tolazamide,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1,C14H21N3O3S,311.4,311.1303622,311.405,1.2297,6,2
DB00507,Nitazoxanide,CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,C12H9N3O5S,307.282,307.0262911,307.285,1.6871,7,1
DB06691,Mepyramine,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1,C17H23N3O,285.384,285.1841124,285.39,1.9544,4,0
DB14033,Acetyl sulfisoxazole,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1,C13H15N3O4S,309.34,309.0783271,309.345,0.7468,7,1
DB01382,Glymidine,COCCOC1=CN=C(NS(=O)(=O)C2=CC=CC=C2)N=C1,C13H15N3O4S,309.341,309.0783267,309.345,0.6025,7,1
DB04817,Metamizole,CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,C13H17N3O4S,311.36,311.0939772,311.361,-2.8714,7,1
DB09241,Methylene blue,[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1,C16H18ClN3S,319.85,319.0909965,319.859,2.5517,3,0
DB00979,Cyclopentolate,CN(C)CCOC(=O)C(C1=CC=CC=C1)C1(O)CCCC1,C17H25NO3,291.3853,291.1834437,291.39,1.8767,4,1
DB09345,Pramocaine,CCCCOC1=CC=C(OCCCN2CCOCC2)C=C1,C17H27NO3,293.407,293.1990937,293.405,2.9579,4,0
DB00867,Ritodrine,C[C@@H](NCCC1=CC=C(O)C=C1)[C@@H](O)C1=CC=C(O)C=C1,C17H21NO3,287.359,287.1521435,287.358,1.8921,4,4
DB01210,Levobunolol,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,C17H25NO3,291.3853,291.1834437,291.39,2.2077,4,2
DB00925,Phenoxybenzamine,CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1,C18H22ClNO,303.826,303.138992,303.832,3.7024,2,0
DB00645,Dyclonine,CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1,C18H27NO2,289.4125,289.2041791,289.417,3.6568,3,0
DB01359,Penbutolol,CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1,C18H29NO2,291.4284,291.2198292,291.433,3.3965,3,2
DB14638,Diloxanide furoate,CN(C(=O)C(Cl)Cl)C1=CC=C(OC(=O)C2=CC=CO2)C=C1,C14H11Cl2NO4,328.147,327.0065133,328.15,2.8634,5,0
DB01616,Alverine,CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1,C20H27N,281.4351,281.2143499,281.441,4.8759,1,0
DB00922,Levosimendan,C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1,C14H12N6O,280.2847,280.107259,280.29,2.1411,7,2
DB01366,Procaterol,CC[C@@H](NC(C)C)[C@@H](O)C1=CC=C(O)C2=C1C=CC(=O)N2,C16H22N2O3,290.363,290.1630426,290.362,0.8971,5,4
DB00521,Carteolol,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2,C16H24N2O3,292.3734,292.1786926,292.378,1.053,5,3
DB04743,Nimesulide,CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O,C13H12N2O5S,308.31,308.0466922,308.313,1.1823,6,1
DB00695,Furosemide,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,C12H11ClN2O5S,330.744,330.0077199,330.747,0.7685,7,3
DB01002,Levobupivacaine,CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,C18H28N2O,288.4277,288.2201635,288.433,3.7111,3,1
DB00297,Bupivacaine,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,C18H28N2O,288.4277,288.2201635,288.433,3.7111,3,1
DB00809,Tropicamide,CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1,C17H20N2O2,284.3529,284.1524779,284.358,1.6873,4,1
DB12255,Vadadustat,OC(=O)CNC(=O)C1=C(O)C=C(C=N1)C1=CC(Cl)=CC=C1,C14H11ClN2O4,306.7,306.0407345,306.704,1.201,6,3
DB06803,Niclosamide,OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,C13H8Cl2N2O4,327.12,325.9861122,327.123,2.7518,5,2
DB00373,Timolol,[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1,C13H24N4O3S,316.42,316.1569113,316.425,1.0507,7,2
DB00440,Trimethoprim,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,C14H18N4O3,290.3177,290.1378905,290.322,1.0686,7,2
DB14753,Hydroxystilbamidine,NC(=N)C1=CC=C(\C=C\C2=C(O)C=C(C=C2)C(N)=N)C=C1,C16H16N4O,280.331,280.1324112,280.33,0.8975,5,5
DB11235,Thonzylamine,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1,C16H22N4O,286.379,286.1793613,286.378,1.4102,5,0
DB01299,Sulfadoxine,COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC,C12H14N4O4S,310.329,310.0735756,310.333,0.281,8,2
DB06150,Sulfadimethoxine,COC1=NC(OC)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1,C12H14N4O4S,310.329,310.0735756,310.333,0.6505,8,2
DB14650,Menadiol diphosphate,CC1=C(OP(O)(O)=O)C2=CC=CC=C2C(OP(O)(O)=O)=C1,C11H12O8P2,334.1557,334.0007404,334.156,-3.9835,8,4
DB00674,Galantamine,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,C17H21NO3,287.3535,287.1521435,287.358,1.1901,4,1
DB00504,Levallorphan,[H][C@@]12CCCC[C@@]11CCN(CC=C)[C@@H]2CC2=C1C=C(O)C=C2,C19H25NO,283.4079,283.1936144,283.414,3.5759,2,1
DB13292,Pimethixene,CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12,C19H19NS,293.43,293.1238208,293.433,4.7621,1,0
DB06153,Pizotifen,CN1CCC(CC1)=C1C2=C(CCC3=CC=CC=C13)SC=C2,C19H21NS,295.44,295.1394709,295.449,4.5187,1,0
DB00934,Maprotiline,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,C20H23N,277.4033,277.1830497,277.41,3.7029,1,1
DB01048,Abacavir,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,C14H18N6O,286.3323,286.1542092,286.338,0.901,7,3
DB11699,Tropisetron,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C1=CNC3=CC=CC=C13)N2C,C17H20N2O2,284.3529,284.1524779,284.358,2.4693,4,1
DB00902,Methdilazine,CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1,C18H20N2S,296.43,296.1347193,296.437,4.2005,2,0
DB01215,Estazolam,ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1,C16H11ClN4,294.738,294.0672241,294.744,2.3861,4,0
DB04573,Estriol,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,C18H24O3,288.3814,288.1725446,288.386,3.0245,3,3
DB06697,Artemether,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OC)[C@@H]2C)O4,C16H26O5,298.3746,298.1780239,298.377,2.9012,5,0
DB12474,Lynestrenol,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,C20H28O,284.443,284.2140155,284.441,3.792,1,1
